Station_ID,Station_Name,Station_Category,lat0,lon0,fE,fN,k0,h0,H0,Undulation,ppm_Max,ppm_Range,ppm_avg,ppm_StdDev
VA_2094,Gernlinden,4,48.2139,11.3013,5000,10000,1.0000788,502.5,509.2,46.0,,,,
VA_2095,Gernrode (Harz),-1,51.7313,11.1504,5000,10000,1.0000328,209.6,210.2,44.6,,,,
VA_2096,Gernsbach,-1,48.7690,8.3379,5000,10000,1.0000248,158.0,160.8,48.8,,,,
VA_2097,Gernsheim,6,49.7551,8.4910,5000,10000,1.0000138,87.8,89.8,47.7,,,,
VA_2098,Geroldshausen,6,49.6881,9.9052,5000,10000,1.0000497,316.9,318.7,48.2,,,,
VA_2099,Gerolstein,4,50.2252,6.6607,5000,10000,1.0000567,362.0,361.8,48.2,,,,
VA_2101,Gersdorf (b Goerlitz),6,51.1262,14.8559,5000,10000,1.0000392,249.9,253.3,42.3,,,,
VA_2102,Gersfeld (Rhoen),6,50.4502,9.9162,5000,10000,1.0000780,497.5,498.0,47.7,,,,
VA_2104,Gersthofen,6,48.4240,10.8623,5000,10000,1.0000731,466.6,472.5,46.5,,,,
VA_2105,Gerstungen,6,50.9662,10.0662,5000,10000,1.0000343,219.1,219.5,46.8,,,,
